Col1,Col2
Data_21264_A,Data_21264_B
Data_21265_A,Data_21265_B
Data_21266_A,Data_21266_B
Data_21267_A,Data_21267_B
Data_21268_A,Data_21268_B
Data_21269_A,Data_21269_B
Data_21270_A,Data_21270_B
Data_21271_A,Data_21271_B
Data_21272_A,Data_21272_B
Data_21273_A,Data_21273_B
Data_21274_A,Data_21274_B
Data_21275_A,Data_21275_B
Data_21276_A,Data_21276_B
Data_21277_A,Data_21277_B
Data_21278_A,Data_21278_B
Data_21279_A,Data_21279_B
Data_21280_A,Data_21280_B
Data_21281_A,Data_21281_B
Data_21282_A,Data_21282_B
Data_21283_A,Data_21283_B
Data_21284_A,Data_21284_B
Data_21285_A,Data_21285_B
Data_21286_A,Data_21286_B
Data_21287_A,Data_21287_B
Data_21288_A,Data_21288_B
Data_21289_A,Data_21289_B
Data_21290_A,Data_21290_B
Data_21291_A,Data_21291_B
Data_21292_A,Data_21292_B
Data_21293_A,Data_21293_B
Data_21294_A,Data_21294_B
Data_21295_A,Data_21295_B
Data_21296_A,Data_21296_B
Data_21297_A,Data_21297_B
Data_21298_A,Data_21298_B
Data_21299_A,Data_21299_B
Data_21300_A,Data_21300_B
Data_21301_A,Data_21301_B
Data_21302_A,Data_21302_B
Data_21303_A,Data_21303_B
Data_21304_A,Data_21304_B
Data_21305_A,Data_21305_B
Data_21306_A,Data_21306_B
Data_21307_A,Data_21307_B
Data_21308_A,Data_21308_B
Data_21309_A,Data_21309_B
Data_21310_A,Data_21310_B
Data_21311_A,Data_21311_B
Data_21312_A,Data_21312_B
Data_21313_A,Data_21313_B
Data_21314_A,Data_21314_B
Data_21315_A,Data_21315_B
Data_21316_A,Data_21316_B
Data_21317_A,Data_21317_B
Data_21318_A,Data_21318_B
Data_21319_A,Data_21319_B
Data_21320_A,Data_21320_B
Data_21321_A,Data_21321_B
Data_21322_A,Data_21322_B
Data_21323_A,Data_21323_B
Data_21324_A,Data_21324_B
Data_21325_A,Data_21325_B
Data_21326_A,Data_21326_B
Data_21327_A,Data_21327_B
Data_21328_A,Data_21328_B
Data_21329_A,Data_21329_B
Data_21330_A,Data_21330_B
Data_21331_A,Data_21331_B
Data_21332_A,Data_21332_B
Data_21333_A,Data_21333_B
Data_21334_A,Data_21334_B
Data_21335_A,Data_21335_B
Data_21336_A,Data_21336_B
Data_21337_A,Data_21337_B
Data_21338_A,Data_21338_B
Data_21339_A,Data_21339_B
Data_21340_A,Data_21340_B
Data_21341_A,Data_21341_B
Data_21342_A,Data_21342_B
Data_21343_A,Data_21343_B
Data_21344_A,Data_21344_B
Data_21345_A,Data_21345_B
Data_21346_A,Data_21346_B
Data_21347_A,Data_21347_B
Data_21348_A,Data_21348_B
Data_21349_A,Data_21349_B
Data_21350_A,Data_21350_B
Data_21351_A,Data_21351_B
Data_21352_A,Data_21352_B
Data_21353_A,Data_21353_B
Data_21354_A,Data_21354_B
Data_21355_A,Data_21355_B
Data_21356_A,Data_21356_B
Data_21357_A,Data_21357_B
Data_21358_A,Data_21358_B
Data_21359_A,Data_21359_B
Data_21360_A,Data_21360_B
Data_21361_A,Data_21361_B
Data_21362_A,Data_21362_B
Data_21363_A,Data_21363_B
Data_21364_A,Data_21364_B
Data_21365_A,Data_21365_B
Data_21366_A,Data_21366_B
Data_21367_A,Data_21367_B
Data_21368_A,Data_21368_B
Data_21369_A,Data_21369_B
Data_21370_A,Data_21370_B
Data_21371_A,Data_21371_B
Data_21372_A,Data_21372_B
Data_21373_A,Data_21373_B
Data_21374_A,Data_21374_B
Data_21375_A,Data_21375_B
Data_21376_A,Data_21376_B
Data_21377_A,Data_21377_B
Data_21378_A,Data_21378_B
Data_21379_A,Data_21379_B
Data_21380_A,Data_21380_B
Data_21381_A,Data_21381_B
Data_21382_A,Data_21382_B
Data_21383_A,Data_21383_B
Data_21384_A,Data_21384_B
Data_21385_A,Data_21385_B
Data_21386_A,Data_21386_B
Data_21387_A,Data_21387_B
Data_21388_A,Data_21388_B
Data_21389_A,Data_21389_B
Data_21390_A,Data_21390_B
Data_21391_A,Data_21391_B
Data_21392_A,Data_21392_B
Data_21393_A,Data_21393_B
Data_21394_A,Data_21394_B
Data_21395_A,Data_21395_B
Data_21396_A,Data_21396_B
Data_21397_A,Data_21397_B
Data_21398_A,Data_21398_B
Data_21399_A,Data_21399_B
Data_21400_A,Data_21400_B
Data_21401_A,Data_21401_B
Data_21402_A,Data_21402_B
Data_21403_A,Data_21403_B
Data_21404_A,Data_21404_B
Data_21405_A,Data_21405_B
Data_21406_A,Data_21406_B
Data_21407_A,Data_21407_B
Data_21408_A,Data_21408_B
Data_21409_A,Data_21409_B
Data_21410_A,Data_21410_B
Data_21411_A,Data_21411_B
Data_21412_A,Data_21412_B
Data_21413_A,Data_21413_B
Data_21414_A,Data_21414_B
Data_21415_A,Data_21415_B
Data_21416_A,Data_21416_B
Data_21417_A,Data_21417_B
Data_21418_A,Data_21418_B
Data_21419_A,Data_21419_B
Data_21420_A,Data_21420_B
Data_21421_A,Data_21421_B
Data_21422_A,Data_21422_B
Data_21423_A,Data_21423_B
Data_21424_A,Data_21424_B
Data_21425_A,Data_21425_B
Data_21426_A,Data_21426_B
Data_21427_A,Data_21427_B
Data_21428_A,Data_21428_B
Data_21429_A,Data_21429_B
Data_21430_A,Data_21430_B
Data_21431_A,Data_21431_B
Data_21432_A,Data_21432_B
Data_21433_A,Data_21433_B
Data_21434_A,Data_21434_B
Data_21435_A,Data_21435_B
Data_21436_A,Data_21436_B
Data_21437_A,Data_21437_B
Data_21438_A,Data_21438_B
Data_21439_A,Data_21439_B
Data_21440_A,Data_21440_B
Data_21441_A,Data_21441_B
Data_21442_A,Data_21442_B
Data_21443_A,Data_21443_B
Data_21444_A,Data_21444_B
Data_21445_A,Data_21445_B
Data_21446_A,Data_21446_B
Data_21447_A,Data_21447_B
Data_21448_A,Data_21448_B
Data_21449_A,Data_21449_B
Data_21450_A,Data_21450_B
Data_21451_A,Data_21451_B
Data_21452_A,Data_21452_B
Data_21453_A,Data_21453_B
Data_21454_A,Data_21454_B
Data_21455_A,Data_21455_B
Data_21456_A,Data_21456_B
Data_21457_A,Data_21457_B
Data_21458_A,Data_21458_B
Data_21459_A,Data_21459_B
Data_21460_A,Data_21460_B
Data_21461_A,Data_21461_B
Data_21462_A,Data_21462_B
Data_21463_A,Data_21463_B
Data_21464_A,Data_21464_B
Data_21465_A,Data_21465_B
Data_21466_A,Data_21466_B
Data_21467_A,Data_21467_B
Data_21468_A,Data_21468_B
Data_21469_A,Data_21469_B
Data_21470_A,Data_21470_B
Data_21471_A,Data_21471_B
Data_21472_A,Data_21472_B
Data_21473_A,Data_21473_B
Data_21474_A,Data_21474_B
Data_21475_A,Data_21475_B
Data_21476_A,Data_21476_B
Data_21477_A,Data_21477_B
Data_21478_A,Data_21478_B
Data_21479_A,Data_21479_B
Data_21480_A,Data_21480_B
Data_21481_A,Data_21481_B
Data_21482_A,Data_21482_B
Data_21483_A,Data_21483_B
Data_21484_A,Data_21484_B
Data_21485_A,Data_21485_B
Data_21486_A,Data_21486_B
Data_21487_A,Data_21487_B
Data_21488_A,Data_21488_B
Data_21489_A,Data_21489_B
Data_21490_A,Data_21490_B
Data_21491_A,Data_21491_B
Data_21492_A,Data_21492_B
Data_21493_A,Data_21493_B
Data_21494_A,Data_21494_B
Data_21495_A,Data_21495_B
Data_21496_A,Data_21496_B
Data_21497_A,Data_21497_B
Data_21498_A,Data_21498_B
Data_21499_A,Data_21499_B
Data_21500_A,Data_21500_B
Data_21501_A,Data_21501_B
Data_21502_A,Data_21502_B
Data_21503_A,Data_21503_B
Data_21504_A,Data_21504_B
Data_21505_A,Data_21505_B
Data_21506_A,Data_21506_B
Data_21507_A,Data_21507_B
Data_21508_A,Data_21508_B
Data_21509_A,Data_21509_B
Data_21510_A,Data_21510_B
Data_21511_A,Data_21511_B
Data_21512_A,Data_21512_B
Data_21513_A,Data_21513_B
Data_21514_A,Data_21514_B
Data_21515_A,Data_21515_B
Data_21516_A,Data_21516_B
Data_21517_A,Data_21517_B
Data_21518_A,Data_21518_B
Data_21519_A,Data_21519_B
Data_21520_A,Data_21520_B
Data_21521_A,Data_21521_B
Data_21522_A,Data_21522_B
Data_21523_A,Data_21523_B
Data_21524_A,Data_21524_B
Data_21525_A,Data_21525_B
Data_21526_A,Data_21526_B
Data_21527_A,Data_21527_B
Data_21528_A,Data_21528_B
Data_21529_A,Data_21529_B
Data_21530_A,Data_21530_B
Data_21531_A,Data_21531_B
Data_21532_A,Data_21532_B
Data_21533_A,Data_21533_B
Data_21534_A,Data_21534_B
Data_21535_A,Data_21535_B
Data_21536_A,Data_21536_B
Data_21537_A,Data_21537_B
Data_21538_A,Data_21538_B
Data_21539_A,Data_21539_B
Data_21540_A,Data_21540_B
Data_21541_A,Data_21541_B
Data_21542_A,Data_21542_B
Data_21543_A,Data_21543_B
Data_21544_A,Data_21544_B
Data_21545_A,Data_21545_B
Data_21546_A,Data_21546_B
Data_21547_A,Data_21547_B
Data_21548_A,Data_21548_B
Data_21549_A,Data_21549_B
Data_21550_A,Data_21550_B
Data_21551_A,Data_21551_B
Data_21552_A,Data_21552_B
Data_21553_A,Data_21553_B
Data_21554_A,Data_21554_B
Data_21555_A,Data_21555_B
Data_21556_A,Data_21556_B
Data_21557_A,Data_21557_B
Data_21558_A,Data_21558_B
Data_21559_A,Data_21559_B
Data_21560_A,Data_21560_B
Data_21561_A,Data_21561_B
Data_21562_A,Data_21562_B
Data_21563_A,Data_21563_B
Data_21564_A,Data_21564_B
Data_21565_A,Data_21565_B
Data_21566_A,Data_21566_B
Data_21567_A,Data_21567_B
Data_21568_A,Data_21568_B
Data_21569_A,Data_21569_B
Data_21570_A,Data_21570_B
Data_21571_A,Data_21571_B
Data_21572_A,Data_21572_B
Data_21573_A,Data_21573_B
Data_21574_A,Data_21574_B
Data_21575_A,Data_21575_B
Data_21576_A,Data_21576_B
Data_21577_A,Data_21577_B
Data_21578_A,Data_21578_B
Data_21579_A,Data_21579_B
Data_21580_A,Data_21580_B
Data_21581_A,Data_21581_B
Data_21582_A,Data_21582_B
Data_21583_A,Data_21583_B
Data_21584_A,Data_21584_B
Data_21585_A,Data_21585_B
Data_21586_A,Data_21586_B
Data_21587_A,Data_21587_B
Data_21588_A,Data_21588_B
Data_21589_A,Data_21589_B
Data_21590_A,Data_21590_B
Data_21591_A,Data_21591_B
Data_21592_A,Data_21592_B
Data_21593_A,Data_21593_B
Data_21594_A,Data_21594_B
Data_21595_A,Data_21595_B
Data_21596_A,Data_21596_B
Data_21597_A,Data_21597_B
Data_21598_A,Data_21598_B
Data_21599_A,Data_21599_B
Data_21600_A,Data_21600_B
Data_21601_A,Data_21601_B
Data_21602_A,Data_21602_B
Data_21603_A,Data_21603_B
Data_21604_A,Data_21604_B
Data_21605_A,Data_21605_B
Data_21606_A,Data_21606_B
Data_21607_A,Data_21607_B
Data_21608_A,Data_21608_B
Data_21609_A,Data_21609_B
Data_21610_A,Data_21610_B
Data_21611_A,Data_21611_B
Data_21612_A,Data_21612_B
Data_21613_A,Data_21613_B
Data_21614_A,Data_21614_B
Data_21615_A,Data_21615_B
Data_21616_A,Data_21616_B
Data_21617_A,Data_21617_B
Data_21618_A,Data_21618_B
Data_21619_A,Data_21619_B
Data_21620_A,Data_21620_B
Data_21621_A,Data_21621_B
Data_21622_A,Data_21622_B
Data_21623_A,Data_21623_B
Data_21624_A,Data_21624_B
Data_21625_A,Data_21625_B
Data_21626_A,Data_21626_B
Data_21627_A,Data_21627_B
Data_21628_A,Data_21628_B
Data_21629_A,Data_21629_B
Data_21630_A,Data_21630_B
Data_21631_A,Data_21631_B
Data_21632_A,Data_21632_B
Data_21633_A,Data_21633_B
Data_21634_A,Data_21634_B
Data_21635_A,Data_21635_B
Data_21636_A,Data_21636_B
Data_21637_A,Data_21637_B
Data_21638_A,Data_21638_B
Data_21639_A,Data_21639_B
Data_21640_A,Data_21640_B
Data_21641_A,Data_21641_B
Data_21642_A,Data_21642_B
Data_21643_A,Data_21643_B
Data_21644_A,Data_21644_B
Data_21645_A,Data_21645_B
Data_21646_A,Data_21646_B
Data_21647_A,Data_21647_B
Data_21648_A,Data_21648_B
Data_21649_A,Data_21649_B
Data_21650_A,Data_21650_B
Data_21651_A,Data_21651_B
Data_21652_A,Data_21652_B
Data_21653_A,Data_21653_B
Data_21654_A,Data_21654_B
Data_21655_A,Data_21655_B
Data_21656_A,Data_21656_B
Data_21657_A,Data_21657_B
Data_21658_A,Data_21658_B
Data_21659_A,Data_21659_B
Data_21660_A,Data_21660_B
Data_21661_A,Data_21661_B
Data_21662_A,Data_21662_B
Data_21663_A,Data_21663_B
Data_21664_A,Data_21664_B
Data_21665_A,Data_21665_B
Data_21666_A,Data_21666_B
Data_21667_A,Data_21667_B
Data_21668_A,Data_21668_B
Data_21669_A,Data_21669_B
Data_21670_A,Data_21670_B
Data_21671_A,Data_21671_B
Data_21672_A,Data_21672_B
Data_21673_A,Data_21673_B
Data_21674_A,Data_21674_B
Data_21675_A,Data_21675_B
Data_21676_A,Data_21676_B
Data_21677_A,Data_21677_B
Data_21678_A,Data_21678_B
Data_21679_A,Data_21679_B
Data_21680_A,Data_21680_B
Data_21681_A,Data_21681_B
Data_21682_A,Data_21682_B
Data_21683_A,Data_21683_B
Data_21684_A,Data_21684_B
Data_21685_A,Data_21685_B
Data_21686_A,Data_21686_B
Data_21687_A,Data_21687_B
Data_21688_A,Data_21688_B
Data_21689_A,Data_21689_B
Data_21690_A,Data_21690_B
Data_21691_A,Data_21691_B
Data_21692_A,Data_21692_B
Data_21693_A,Data_21693_B
Data_21694_A,Data_21694_B
Data_21695_A,Data_21695_B
Data_21696_A,Data_21696_B
Data_21697_A,Data_21697_B
Data_21698_A,Data_21698_B
Data_21699_A,Data_21699_B
Data_21700_A,Data_21700_B
Data_21701_A,Data_21701_B
Data_21702_A,Data_21702_B
Data_21703_A,Data_21703_B
Data_21704_A,Data_21704_B
Data_21705_A,Data_21705_B
Data_21706_A,Data_21706_B
Data_21707_A,Data_21707_B
Data_21708_A,Data_21708_B
Data_21709_A,Data_21709_B
Data_21710_A,Data_21710_B
Data_21711_A,Data_21711_B
Data_21712_A,Data_21712_B
Data_21713_A,Data_21713_B
Data_21714_A,Data_21714_B
Data_21715_A,Data_21715_B
Data_21716_A,Data_21716_B
Data_21717_A,Data_21717_B
Data_21718_A,Data_21718_B
Data_21719_A,Data_21719_B
Data_21720_A,Data_21720_B
Data_21721_A,Data_21721_B
Data_21722_A,Data_21722_B
Data_21723_A,Data_21723_B
Data_21724_A,Data_21724_B
Data_21725_A,Data_21725_B
Data_21726_A,Data_21726_B
Data_21727_A,Data_21727_B
Data_21728_A,Data_21728_B
Data_21729_A,Data_21729_B
Data_21730_A,Data_21730_B
Data_21731_A,Data_21731_B
Data_21732_A,Data_21732_B
Data_21733_A,Data_21733_B
Data_21734_A,Data_21734_B
Data_21735_A,Data_21735_B
Data_21736_A,Data_21736_B
Data_21737_A,Data_21737_B
Data_21738_A,Data_21738_B
Data_21739_A,Data_21739_B
Data_21740_A,Data_21740_B
Data_21741_A,Data_21741_B
Data_21742_A,Data_21742_B
Data_21743_A,Data_21743_B
Data_21744_A,Data_21744_B
Data_21745_A,Data_21745_B
Data_21746_A,Data_21746_B
Data_21747_A,Data_21747_B
Data_21748_A,Data_21748_B
Data_21749_A,Data_21749_B
Data_21750_A,Data_21750_B
Data_21751_A,Data_21751_B
Data_21752_A,Data_21752_B
Data_21753_A,Data_21753_B
Data_21754_A,Data_21754_B
Data_21755_A,Data_21755_B
Data_21756_A,Data_21756_B
Data_21757_A,Data_21757_B
Data_21758_A,Data_21758_B
Data_21759_A,Data_21759_B
Data_21760_A,Data_21760_B
Data_21761_A,Data_21761_B
Data_21762_A,Data_21762_B
Data_21763_A,Data_21763_B
Data_21764_A,Data_21764_B
Data_21765_A,Data_21765_B
Data_21766_A,Data_21766_B
Data_21767_A,Data_21767_B
Data_21768_A,Data_21768_B
Data_21769_A,Data_21769_B
Data_21770_A,Data_21770_B
Data_21771_A,Data_21771_B
Data_21772_A,Data_21772_B
Data_21773_A,Data_21773_B
Data_21774_A,Data_21774_B
Data_21775_A,Data_21775_B
Data_21776_A,Data_21776_B
Data_21777_A,Data_21777_B
Data_21778_A,Data_21778_B
Data_21779_A,Data_21779_B
Data_21780_A,Data_21780_B
Data_21781_A,Data_21781_B
Data_21782_A,Data_21782_B
Data_21783_A,Data_21783_B
Data_21784_A,Data_21784_B
Data_21785_A,Data_21785_B
Data_21786_A,Data_21786_B
Data_21787_A,Data_21787_B
Data_21788_A,Data_21788_B
Data_21789_A,Data_21789_B
Data_21790_A,Data_21790_B
Data_21791_A,Data_21791_B
Data_21792_A,Data_21792_B
Data_21793_A,Data_21793_B
Data_21794_A,Data_21794_B
Data_21795_A,Data_21795_B
Data_21796_A,Data_21796_B
Data_21797_A,Data_21797_B
Data_21798_A,Data_21798_B
Data_21799_A,Data_21799_B
Data_21800_A,Data_21800_B
Data_21801_A,Data_21801_B
Data_21802_A,Data_21802_B
Data_21803_A,Data_21803_B
Data_21804_A,Data_21804_B
Data_21805_A,Data_21805_B
Data_21806_A,Data_21806_B
Data_21807_A,Data_21807_B
Data_21808_A,Data_21808_B
Data_21809_A,Data_21809_B
Data_21810_A,Data_21810_B
Data_21811_A,Data_21811_B
Data_21812_A,Data_21812_B
Data_21813_A,Data_21813_B
Data_21814_A,Data_21814_B
Data_21815_A,Data_21815_B
Data_21816_A,Data_21816_B
Data_21817_A,Data_21817_B
Data_21818_A,Data_21818_B
Data_21819_A,Data_21819_B
Data_21820_A,Data_21820_B
Data_21821_A,Data_21821_B
Data_21822_A,Data_21822_B
Data_21823_A,Data_21823_B
Data_21824_A,Data_21824_B
Data_21825_A,Data_21825_B
Data_21826_A,Data_21826_B
Data_21827_A,Data_21827_B
Data_21828_A,Data_21828_B
Data_21829_A,Data_21829_B
Data_21830_A,Data_21830_B
Data_21831_A,Data_21831_B
Data_21832_A,Data_21832_B
Data_21833_A,Data_21833_B
Data_21834_A,Data_21834_B
Data_21835_A,Data_21835_B
Data_21836_A,Data_21836_B
Data_21837_A,Data_21837_B
Data_21838_A,Data_21838_B
Data_21839_A,Data_21839_B
Data_21840_A,Data_21840_B
Data_21841_A,Data_21841_B
Data_21842_A,Data_21842_B
Data_21843_A,Data_21843_B
Data_21844_A,Data_21844_B
Data_21845_A,Data_21845_B
Data_21846_A,Data_21846_B
Data_21847_A,Data_21847_B
Data_21848_A,Data_21848_B
Data_21849_A,Data_21849_B
Data_21850_A,Data_21850_B
Data_21851_A,Data_21851_B
Data_21852_A,Data_21852_B
Data_21853_A,Data_21853_B
Data_21854_A,Data_21854_B
Data_21855_A,Data_21855_B
Data_21856_A,Data_21856_B
Data_21857_A,Data_21857_B
Data_21858_A,Data_21858_B
Data_21859_A,Data_21859_B
Data_21860_A,Data_21860_B
Data_21861_A,Data_21861_B
Data_21862_A,Data_21862_B
Data_21863_A,Data_21863_B
Data_21864_A,Data_21864_B
Data_21865_A,Data_21865_B
Data_21866_A,Data_21866_B
Data_21867_A,Data_21867_B
Data_21868_A,Data_21868_B
Data_21869_A,Data_21869_B
Data_21870_A,Data_21870_B
Data_21871_A,Data_21871_B
Data_21872_A,Data_21872_B
Data_21873_A,Data_21873_B
Data_21874_A,Data_21874_B
Data_21875_A,Data_21875_B
Data_21876_A,Data_21876_B
Data_21877_A,Data_21877_B
Data_21878_A,Data_21878_B
Data_21879_A,Data_21879_B
Data_21880_A,Data_21880_B
Data_21881_A,Data_21881_B
Data_21882_A,Data_21882_B
Data_21883_A,Data_21883_B
Data_21884_A,Data_21884_B
Data_21885_A,Data_21885_B
Data_21886_A,Data_21886_B
Data_21887_A,Data_21887_B
Data_21888_A,Data_21888_B
Data_21889_A,Data_21889_B
Data_21890_A,Data_21890_B
Data_21891_A,Data_21891_B
Data_21892_A,Data_21892_B
Data_21893_A,Data_21893_B
Data_21894_A,Data_21894_B
Data_21895_A,Data_21895_B
Data_21896_A,Data_21896_B
Data_21897_A,Data_21897_B
Data_21898_A,Data_21898_B
Data_21899_A,Data_21899_B
Data_21900_A,Data_21900_B
Data_21901_A,Data_21901_B
Data_21902_A,Data_21902_B
Data_21903_A,Data_21903_B
Data_21904_A,Data_21904_B
Data_21905_A,Data_21905_B
Data_21906_A,Data_21906_B
Data_21907_A,Data_21907_B
Data_21908_A,Data_21908_B
Data_21909_A,Data_21909_B
Data_21910_A,Data_21910_B
Data_21911_A,Data_21911_B
Data_21912_A,Data_21912_B
Data_21913_A,Data_21913_B
Data_21914_A,Data_21914_B
Data_21915_A,Data_21915_B
Data_21916_A,Data_21916_B
Data_21917_A,Data_21917_B
Data_21918_A,Data_21918_B
Data_21919_A,Data_21919_B
Data_21920_A,Data_21920_B
Data_21921_A,Data_21921_B
Data_21922_A,Data_21922_B
Data_21923_A,Data_21923_B
Data_21924_A,Data_21924_B
Data_21925_A,Data_21925_B
Data_21926_A,Data_21926_B
Data_21927_A,Data_21927_B
Data_21928_A,Data_21928_B
Data_21929_A,Data_21929_B
Data_21930_A,Data_21930_B
Data_21931_A,Data_21931_B
Data_21932_A,Data_21932_B
Data_21933_A,Data_21933_B
Data_21934_A,Data_21934_B
Data_21935_A,Data_21935_B
Data_21936_A,Data_21936_B
Data_21937_A,Data_21937_B
Data_21938_A,Data_21938_B
Data_21939_A,Data_21939_B
Data_21940_A,Data_21940_B
Data_21941_A,Data_21941_B
Data_21942_A,Data_21942_B
Data_21943_A,Data_21943_B
Data_21944_A,Data_21944_B
Data_21945_A,Data_21945_B
Data_21946_A,Data_21946_B
Data_21947_A,Data_21947_B
Data_21948_A,Data_21948_B
Data_21949_A,Data_21949_B
Data_21950_A,Data_21950_B
Data_21951_A,Data_21951_B
Data_21952_A,Data_21952_B
Data_21953_A,Data_21953_B
Data_21954_A,Data_21954_B
Data_21955_A,Data_21955_B
Data_21956_A,Data_21956_B
Data_21957_A,Data_21957_B
Data_21958_A,Data_21958_B
Data_21959_A,Data_21959_B
Data_21960_A,Data_21960_B
Data_21961_A,Data_21961_B
Data_21962_A,Data_21962_B
Data_21963_A,Data_21963_B
Data_21964_A,Data_21964_B
Data_21965_A,Data_21965_B
Data_21966_A,Data_21966_B
Data_21967_A,Data_21967_B
Data_21968_A,Data_21968_B
Data_21969_A,Data_21969_B
Data_21970_A,Data_21970_B
Data_21971_A,Data_21971_B
Data_21972_A,Data_21972_B
Data_21973_A,Data_21973_B
Data_21974_A,Data_21974_B
Data_21975_A,Data_21975_B
Data_21976_A,Data_21976_B
Data_21977_A,Data_21977_B
Data_21978_A,Data_21978_B
Data_21979_A,Data_21979_B
Data_21980_A,Data_21980_B
Data_21981_A,Data_21981_B
Data_21982_A,Data_21982_B
Data_21983_A,Data_21983_B
Data_21984_A,Data_21984_B
Data_21985_A,Data_21985_B
Data_21986_A,Data_21986_B
Data_21987_A,Data_21987_B
Data_21988_A,Data_21988_B
Data_21989_A,Data_21989_B
Data_21990_A,Data_21990_B
Data_21991_A,Data_21991_B
Data_21992_A,Data_21992_B
Data_21993_A,Data_21993_B
Data_21994_A,Data_21994_B
Data_21995_A,Data_21995_B
Data_21996_A,Data_21996_B
Data_21997_A,Data_21997_B
Data_21998_A,Data_21998_B
Data_21999_A,Data_21999_B
Data_22000_A,Data_22000_B
Data_22001_A,Data_22001_B
Data_22002_A,Data_22002_B
Data_22003_A,Data_22003_B
Data_22004_A,Data_22004_B
Data_22005_A,Data_22005_B
Data_22006_A,Data_22006_B
Data_22007_A,Data_22007_B
Data_22008_A,Data_22008_B
Data_22009_A,Data_22009_B
Data_22010_A,Data_22010_B
Data_22011_A,Data_22011_B
Data_22012_A,Data_22012_B
Data_22013_A,Data_22013_B
Data_22014_A,Data_22014_B
Data_22015_A,Data_22015_B
Data_22016_A,Data_22016_B
Data_22017_A,Data_22017_B
Data_22018_A,Data_22018_B
Data_22019_A,Data_22019_B
Data_22020_A,Data_22020_B
Data_22021_A,Data_22021_B
Data_22022_A,Data_22022_B
Data_22023_A,Data_22023_B
Data_22024_A,Data_22024_B
Data_22025_A,Data_22025_B
Data_22026_A,Data_22026_B
Data_22027_A,Data_22027_B
Data_22028_A,Data_22028_B
Data_22029_A,Data_22029_B
Data_22030_A,Data_22030_B
Data_22031_A,Data_22031_B
Data_22032_A,Data_22032_B
Data_22033_A,Data_22033_B
Data_22034_A,Data_22034_B
Data_22035_A,Data_22035_B
Data_22036_A,Data_22036_B
Data_22037_A,Data_22037_B
Data_22038_A,Data_22038_B
Data_22039_A,Data_22039_B
Data_22040_A,Data_22040_B
Data_22041_A,Data_22041_B
Data_22042_A,Data_22042_B
Data_22043_A,Data_22043_B
Data_22044_A,Data_22044_B
Data_22045_A,Data_22045_B
Data_22046_A,Data_22046_B
Data_22047_A,Data_22047_B
Data_22048_A,Data_22048_B
Data_22049_A,Data_22049_B
Data_22050_A,Data_22050_B
Data_22051_A,Data_22051_B
Data_22052_A,Data_22052_B
Data_22053_A,Data_22053_B
Data_22054_A,Data_22054_B
Data_22055_A,Data_22055_B
Data_22056_A,Data_22056_B
Data_22057_A,Data_22057_B
Data_22058_A,Data_22058_B
Data_22059_A,Data_22059_B
Data_22060_A,Data_22060_B
Data_22061_A,Data_22061_B
Data_22062_A,Data_22062_B
Data_22063_A,Data_22063_B
Data_22064_A,Data_22064_B
Data_22065_A,Data_22065_B
Data_22066_A,Data_22066_B
Data_22067_A,Data_22067_B
Data_22068_A,Data_22068_B
Data_22069_A,Data_22069_B
Data_22070_A,Data_22070_B
Data_22071_A,Data_22071_B
Data_22072_A,Data_22072_B
Data_22073_A,Data_22073_B
Data_22074_A,Data_22074_B
Data_22075_A,Data_22075_B
Data_22076_A,Data_22076_B
Data_22077_A,Data_22077_B
Data_22078_A,Data_22078_B
Data_22079_A,Data_22079_B
Data_22080_A,Data_22080_B
Data_22081_A,Data_22081_B
Data_22082_A,Data_22082_B
Data_22083_A,Data_22083_B
Data_22084_A,Data_22084_B
Data_22085_A,Data_22085_B
Data_22086_A,Data_22086_B
Data_22087_A,Data_22087_B
Data_22088_A,Data_22088_B
Data_22089_A,Data_22089_B
Data_22090_A,Data_22090_B
Data_22091_A,Data_22091_B
Data_22092_A,Data_22092_B
Data_22093_A,Data_22093_B
Data_22094_A,Data_22094_B
Data_22095_A,Data_22095_B
Data_22096_A,Data_22096_B
Data_22097_A,Data_22097_B
Data_22098_A,Data_22098_B
Data_22099_A,Data_22099_B
Data_22100_A,Data_22100_B
Data_22101_A,Data_22101_B
Data_22102_A,Data_22102_B
Data_22103_A,Data_22103_B
Data_22104_A,Data_22104_B
Data_22105_A,Data_22105_B
Data_22106_A,Data_22106_B
Data_22107_A,Data_22107_B
Data_22108_A,Data_22108_B
Data_22109_A,Data_22109_B
Data_22110_A,Data_22110_B
Data_22111_A,Data_22111_B
Data_22112_A,Data_22112_B
Data_22113_A,Data_22113_B
Data_22114_A,Data_22114_B
Data_22115_A,Data_22115_B
Data_22116_A,Data_22116_B
Data_22117_A,Data_22117_B
Data_22118_A,Data_22118_B
Data_22119_A,Data_22119_B
Data_22120_A,Data_22120_B
Data_22121_A,Data_22121_B
Data_22122_A,Data_22122_B
Data_22123_A,Data_22123_B
Data_22124_A,Data_22124_B
Data_22125_A,Data_22125_B
Data_22126_A,Data_22126_B
Data_22127_A,Data_22127_B
Data_22128_A,Data_22128_B
Data_22129_A,Data_22129_B
Data_22130_A,Data_22130_B
Data_22131_A,Data_22131_B
Data_22132_A,Data_22132_B
Data_22133_A,Data_22133_B
Data_22134_A,Data_22134_B
Data_22135_A,Data_22135_B
Data_22136_A,Data_22136_B
Data_22137_A,Data_22137_B
